ID Year,Year,Violent Crime,Food Insecurity,County,ID Geography,Slug Geography
2019,2019,367.9194946,0.107000001,"Sonoma County, CA",05000US06097,sonoma-county-ca
2019,2019,578.4520874,0.123000003,"Stanislaus County, CA",05000US06099,stanislaus-county-ca
2019,2019,351.7974854,0.150000006,"Sutter County, CA",05000US06101,sutter-county-ca
2019,2019,540.1375122,0.150999993,"Tehama County, CA",05000US06103,tehama-county-ca
2019,2019,380.3293762,0.175999999,"Trinity County, CA",05000US06105,trinity-county-ca
2019,2019,381.8076477,0.129999995,"Tulare County, CA",05000US06107,tulare-county-ca
2019,2019,316.1567383,0.147,"Tuolumne County, CA",05000US06109,tuolumne-county-ca
2019,2019,240.4896698,0.079000004,"Ventura County, CA",05000US06111,ventura-county-ca
2019,2019,331.8894348,0.138999999,"Yolo County, CA",05000US06113,yolo-county-ca
2019,2019,413.7271118,0.160999998,"Yuba County, CA",05000US06115,yuba-county-ca
2018,2018,720.3139038,0.143000007,"Alameda County, CA",05000US06001,alameda-county-ca
2018,2018,529.5675049,0.159999996,"Alpine County, CA",05000US06003,alpine-county-ca
2018,2018,278.863739,0.140000001,"Amador County, CA",05000US06005,amador-county-ca
2018,2018,298.5556946,0.179000005,"Butte County, CA",05000US06007,butte-county-ca
2018,2018,255.6632385,0.137999997,"Calaveras County, CA",05000US06009,calaveras-county-ca
2018,2018,199.5977173,0.116999999,"Colusa County, CA",05000US06011,colusa-county-ca
2018,2018,366.0224915,0.119999997,"Contra Costa County, CA",05000US06013,contra-costa-county-ca
2018,2018,582.2844238,0.178000003,"Del Norte County, CA",05000US06015,del-norte-county-ca
2018,2018,227.6060638,0.128000006,"El Dorado County, CA",05000US06017,el-dorado-county-ca
2018,2018,507.1209717,0.143999994,"Fresno County, CA",05000US06019,fresno-county-ca
2018,2018,419.2375488,0.133000001,"Glenn County, CA",05000US06021,glenn-county-ca
2018,2018,331.9706421,0.181999996,"Humboldt County, CA",05000US06023,humboldt-county-ca
2018,2018,311.0401611,0.144999996,"Imperial County, CA",05000US06025,imperial-county-ca
2018,2018,473.8825989,0.129999995,"Inyo County, CA",05000US06027,inyo-county-ca
2018,2018,554.9863892,0.134000003,"Kern County, CA",05000US06029,kern-county-ca
2018,2018,477.8502808,0.137999997,"Kings County, CA",05000US06031,kings-county-ca
2018,2018,539.1101074,0.179000005,"Lake County, CA",05000US06033,lake-county-ca
2018,2018,400.8157043,0.160999998,"Lassen County, CA",05000US06035,lassen-county-ca
2018,2018,423.789032,0.122000001,"Los Angeles County, CA",05000US06037,los-angeles-county-ca
2018,2018,616.2910156,0.119999997,"Madera County, CA",05000US06039,madera-county-ca
2018,2018,184.9098206,0.115000002,"Marin County, CA",05000US06041,marin-county-ca
2018,2018,419.2638855,0.158000007,"Mariposa County, CA",05000US06043,mariposa-county-ca
2018,2018,509.6305847,0.151999995,"Mendocino County, CA",05000US06045,mendocino-county-ca
2018,2018,614.3810425,0.138999999,"Merced County, CA",05000US06047,merced-county-ca
2018,2018,670.635498,0.165000007,"Modoc County, CA",05000US06049,modoc-county-ca
2018,2018,253.8248444,0.104999997,"Mono County, CA",05000US06051,mono-county-ca
2018,2018,425.4485168,0.098999999,"Monterey County, CA",05000US06053,monterey-county-ca
2018,2018,340.7971802,0.097000003,"Napa County, CA",05000US06055,napa-county-ca
2018,2018,331.9961243,0.143000007,"Nevada County, CA",05000US06057,nevada-county-ca
2018,2018,203.9479218,0.101000004,"Orange County, CA",05000US06059,orange-county-ca
2018,2018,175.9430542,0.123000003,"Placer County, CA",05000US06061,placer-county-ca
2018,2018,502.5559692,0.175999999,"Plumas County, CA",05000US06063,plumas-county-ca
2018,2018,282.5920105,0.100000001,"Riverside County, CA",05000US06065,riverside-county-ca
2018,2018,523.1734619,0.163000003,"Sacramento County, CA",05000US06067,sacramento-county-ca
2018,2018,381.5687256,0.061000001,"San Benito County, CA",05000US06069,san-benito-county-ca
2018,2018,409.0712891,0.105999999,"San Bernardino County, CA",05000US06071,san-bernardino-county-ca
2018,2018,348.8049316,0.123000003,"San Diego County, CA",05000US06073,san-diego-county-ca
2018,2018,792.9663086,0.159999996,"San Francisco County, CA",05000US06075,san-francisco-county-ca
2018,2018,780.3789673,0.138999999,"San Joaquin County, CA",05000US06077,san-joaquin-county-ca
2018,2018,379.3317261,0.134000003,"San Luis Obispo County, CA",05000US06079,san-luis-obispo-county-ca
2018,2018,227.5557709,0.097999997,"San Mateo County, CA",05000US06081,san-mateo-county-ca
2018,2018,333.2981262,0.103,"Santa Barbara County, CA",05000US06083,santa-barbara-county-ca
2018,2018,253.8998871,0.104999997,"Santa Clara County, CA",05000US06085,santa-clara-county-ca
2018,2018,394.0610962,0.126000002,"Santa Cruz County, CA",05000US06087,santa-cruz-county-ca
2018,2018,690.6223145,0.180000007,"Shasta County, CA",05000US06089,shasta-county-ca
2018,2018,380.0629883,0.160999998,"Sierra County, CA",05000US06091,sierra-county-ca
2018,2018,269.1921997,0.195999995,"Siskiyou County, CA",05000US06093,siskiyou-county-ca
2018,2018,467.6598816,0.144999996,"Solano County, CA",05000US06095,solano-county-ca
2018,2018,362.5867004,0.115999997,"Sonoma County, CA",05000US06097,sonoma-county-ca
2018,2018,533.0822144,0.134000003,"Stanislaus County, CA",05000US06099,stanislaus-county-ca
2018,2018,305.910553,0.158000007,"Sutter County, CA",05000US06101,sutter-county-ca
2018,2018,537.5836792,0.151999995,"Tehama County, CA",05000US06103,tehama-county-ca
2018,2018,208.5480194,0.181999996,"Trinity County, CA",05000US06105,trinity-county-ca
2018,2018,445.775116,0.126000002,"Tulare County, CA",05000US06107,tulare-county-ca
2018,2018,220.2210846,0.156000003,"Tuolumne County, CA",05000US06109,tuolumne-county-ca
2018,2018,205.0158691,0.082000002,"Ventura County, CA",05000US06111,ventura-county-ca
2018,2018,317.3974304,0.144999996,"Yolo County, CA",05000US06113,yolo-county-ca
2018,2018,386.930542,0.170000002,"Yuba County, CA",05000US06115,yuba-county-ca
2017,2017,720.3099976,0.149000004,"Alameda County, CA",05000US06001,alameda-county-ca
2017,2017,529.5700073,0.150000006,"Alpine County, CA",05000US06003,alpine-county-ca
2017,2017,278.8599854,0.147,"Amador County, CA",05000US06005,amador-county-ca
2017,2017,298.5599976,0.180000007,"Butte County, CA",05000US06007,butte-county-ca
2017,2017,255.6600037,0.141000003,"Calaveras County, CA",05000US06009,calaveras-county-ca
2017,2017,199.6000061,0.143000007,"Colusa County, CA",05000US06011,colusa-county-ca
2017,2017,366.019989,0.125,"Contra Costa County, CA",05000US06013,contra-costa-county-ca
2017,2017,582.2800293,0.187999994,"Del Norte County, CA",05000US06015,del-norte-county-ca
2017,2017,227.6100006,0.129999995,"El Dorado County, CA",05000US06017,el-dorado-county-ca
2017,2017,507.1199951,0.159999996,"Fresno County, CA",05000US06019,fresno-county-ca
2017,2017,419.2399902,0.149000004,"Glenn County, CA",05000US06021,glenn-county-ca
2017,2017,331.9700012,0.180000007,"Humboldt County, CA",05000US06023,humboldt-county-ca
2017,2017,311.0400085,0.165999994,"Imperial County, CA",05000US06025,imperial-county-ca
2017,2017,473.8800049,0.143000007,"Inyo County, CA",05000US06027,inyo-county-ca
2017,2017,554.9899902,0.143000007,"Kern County, CA",05000US06029,kern-county-ca
2017,2017,477.8500061,0.156000003,"Kings County, CA",05000US06031,kings-county-ca
2017,2017,539.1099854,0.180999994,"Lake County, CA",05000US06033,lake-county-ca
2017,2017,400.8200073,0.171000004,"Lassen County, CA",05000US06035,lassen-county-ca
2017,2017,423.7900085,0.140000001,"Los Angeles County, CA",05000US06037,los-angeles-county-ca
2017,2017,616.289978,0.134000003,"Madera County, CA",05000US06039,madera-county-ca
2017,2017,184.9100037,0.115000002,"Marin County, CA",05000US06041,marin-county-ca
2017,2017,419.2600098,0.163000003,"Mariposa County, CA",05000US06043,mariposa-county-ca
2017,2017,509.6300049,0.157000005,"Mendocino County, CA",05000US06045,mendocino-county-ca
2017,2017,614.3800049,0.155000001,"Merced County, CA",05000US06047,merced-county-ca
2017,2017,670.6400146,0.175999999,"Modoc County, CA",05000US06049,modoc-county-ca
2017,2017,253.8200073,0.120999999,"Mono County, CA",05000US06051,mono-county-ca
2017,2017,425.4500122,0.118000001,"Monterey County, CA",05000US06053,monterey-county-ca
2017,2017,340.7999878,0.105999999,"Napa County, CA",05000US06055,napa-county-ca
2017,2017,332,0.142000005,"Nevada County, CA",05000US06057,nevada-county-ca
2017,2017,203.9499969,0.108999997,"Orange County, CA",05000US06059,orange-county-ca
2017,2017,175.9400024,0.126000002,"Placer County, CA",05000US06061,placer-county-ca
2017,2017,502.5599976,0.180999994,"Plumas County, CA",05000US06063,plumas-county-ca
2017,2017,282.5899963,0.115999997,"Riverside County, CA",05000US06065,riverside-county-ca
2017,2017,523.1699829,0.166999996,"Sacramento County, CA",05000US06067,sacramento-county-ca
2017,2017,381.5700073,0.090000004,"San Benito County, CA",05000US06069,san-benito-county-ca
2017,2017,409.0700073,0.122000001,"San Bernardino County, CA",05000US06071,san-bernardino-county-ca
2017,2017,348.7999878,0.133000001,"San Diego County, CA",05000US06073,san-diego-county-ca
2017,2017,792.9699707,0.159999996,"San Francisco County, CA",05000US06075,san-francisco-county-ca
2017,2017,780.3800049,0.156000003,"San Joaquin County, CA",05000US06077,san-joaquin-county-ca
2017,2017,379.3299866,0.137999997,"San Luis Obispo County, CA",05000US06079,san-luis-obispo-county-ca
2017,2017,227.5599976,0.101000004,"San Mateo County, CA",05000US06081,san-mateo-county-ca
2017,2017,333.2999878,0.115000002,"Santa Barbara County, CA",05000US06083,santa-barbara-county-ca
2017,2017,253.8999939,0.109999999,"Santa Clara County, CA",05000US06085,santa-clara-county-ca
2017,2017,394.0599976,0.134000003,"Santa Cruz County, CA",05000US06087,santa-cruz-county-ca
2017,2017,690.6199951,0.182999998,"Shasta County, CA",05000US06089,shasta-county-ca
2017,2017,380.0599976,0.166999996,"Sierra County, CA",05000US06091,sierra-county-ca
2017,2017,269.1900024,0.200000003,"Siskiyou County, CA",05000US06093,siskiyou-county-ca
2017,2017,467.6600037,0.151999995,"Solano County, CA",05000US06095,solano-county-ca
2017,2017,362.5899963,0.123999998,"Sonoma County, CA",05000US06097,sonoma-county-ca
2017,2017,533.0800171,0.150000006,"Stanislaus County, CA",05000US06099,stanislaus-county-ca
2017,2017,305.9100037,0.169,"Sutter County, CA",05000US06101,sutter-county-ca
2017,2017,537.5800171,0.157000005,"Tehama County, CA",05000US06103,tehama-county-ca
2017,2017,208.5500031,0.181999996,"Trinity County, CA",05000US06105,trinity-county-ca
2017,2017,445.7799988,0.143999994,"Tulare County, CA",05000US06107,tulare-county-ca
2017,2017,220.2200012,0.162,"Tuolumne County, CA",05000US06109,tuolumne-county-ca
2017,2017,205.0200043,0.093999997,"Ventura County, CA",05000US06111,ventura-county-ca
2017,2017,317.3999939,0.151999995,"Yolo County, CA",05000US06113,yolo-county-ca
2017,2017,386.9299927,0.180999994,"Yuba County, CA",05000US06115,yuba-county-ca
2016,2016,723.4899902,0.152999997,"Alameda County, CA",05000US06001,alameda-county-ca
2016,2016,719.2199707,0.166999996,"Alpine County, CA",05000US06003,alpine-county-ca
2016,2016,294.0799866,0.153999999,"Amador County, CA",05000US06005,amador-county-ca
2016,2016,304.1099854,0.184,"Butte County, CA",05000US06007,butte-county-ca
2016,2016,228.9299927,0.151999995,"Calaveras County, CA",05000US06009,calaveras-county-ca
2016,2016,215.9199982,0.148000002,"Colusa County, CA",05000US06011,colusa-county-ca
2016,2016,396.6000061,0.128999993,"Contra Costa County, CA",05000US06013,contra-costa-county-ca
2016,2016,492.5899963,0.192000002,"Del Norte County, CA",05000US06015,del-norte-county-ca
2016,2016,241.1900024,0.136000007,"El Dorado County, CA",05000US06017,el-dorado-county-ca
2016,2016,543.0499878,0.165999994,"Fresno County, CA",05000US06019,fresno-county-ca
2016,2016,254.2299957,0.155000001,"Glenn County, CA",05000US06021,glenn-county-ca
2016,2016,333.7900085,0.188999996,"Humboldt County, CA",05000US06023,humboldt-county-ca
2016,2016,303.980011,0.173999995,"Imperial County, CA",05000US06025,imperial-county-ca
2016,2016,393.1400146,0.148000002,"Inyo County, CA",05000US06027,inyo-county-ca
2016,2016,561.1400146,0.150999993,"Kern County, CA",05000US06029,kern-county-ca
2016,2016,397.8800049,0.162,"Kings County, CA",05000US06031,kings-county-ca
2016,2016,512.2800293,0.196999997,"Lake County, CA",05000US06033,lake-county-ca
2016,2016,353.3299866,0.177000001,"Lassen County, CA",05000US06035,lassen-county-ca
2016,2016,473.8999939,0.147,"Los Angeles County, CA",05000US06037,los-angeles-county-ca
2016,2016,521.3499756,0.137999997,"Madera County, CA",05000US06039,madera-county-ca
2016,2016,202.6999969,0.119000003,"Marin County, CA",05000US06041,marin-county-ca
2016,2016,295.9500122,0.165999994,"Mariposa County, CA",05000US06043,mariposa-county-ca
2016,2016,501.3599854,0.160999998,"Mendocino County, CA",05000US06045,mendocino-county-ca
2016,2016,603.6799927,0.166999996,"Merced County, CA",05000US06047,merced-county-ca
2016,2016,440,0.187000006,"Modoc County, CA",05000US06049,modoc-county-ca
